entity_id,state,last_changed
sensor.fronius_current_l1,66.36835796233333,2025-02-01T11:00:00.000Z
sensor.fronius_current_l1,71.5235818264,2025-02-01T12:00:00.000Z
sensor.fronius_current_l1,61.15981915452222,2025-02-01T13:00:00.000Z
sensor.fronius_current_l1,44.87943676275555,2025-02-01T14:00:00.000Z
sensor.fronius_current_l1,22.682856810388888,2025-02-01T15:00:00.000Z
sensor.fronius_current_l1,5.633964718555556,2025-02-01T16:00:00.000Z
sensor.fronius_current_l1,1.111476443611111,2025-02-01T17:00:00.000Z
sensor.fronius_current_l1,0,2025-02-01T18:00:00.000Z
sensor.fronius_current_l1,0.0019996738,2025-02-01T19:00:00.000Z
sensor.fronius_current_l1,0.0009996472,2025-02-01T20:00:00.000Z
sensor.fronius_current_l1,0,2025-02-01T21:00:00.000Z
sensor.fronius_current_l1,0,2025-02-01T22:00:00.000Z
sensor.fronius_current_l1,0.00300157,2025-02-02T00:00:00.000Z
sensor.fronius_current_l1,0.0020000532,2025-02-02T01:00:00.000Z
sensor.fronius_current_l1,0.0019996038,2025-02-02T02:00:00.000Z
sensor.fronius_current_l1,0,2025-02-02T03:00:00.000Z
sensor.fronius_current_l1,0.8491243280333335,2025-02-02T04:00:00.000Z
sensor.fronius_current_l1,7.8302546402888895,2025-02-02T05:00:00.000Z
sensor.fronius_current_l1,15.2906965312,2025-02-02T06:00:00.000Z
sensor.fronius_current_l1,34.89336475881111,2025-02-02T07:00:00.000Z
sensor.fronius_current_l1,50.569741128155556,2025-02-02T08:00:00.000Z
sensor.fronius_current_l1,45.804533036588886,2025-02-02T09:00:00.000Z
sensor.fronius_current_l1,43.482797624788894,2025-02-02T10:00:00.000Z
sensor.fronius_current_l1,37.57977496177778,2025-02-02T11:00:00.000Z
sensor.fronius_current_l1,38.3387327379,2025-02-02T12:00:00.000Z
sensor.fronius_current_l1,34.2690062989,2025-02-02T13:00:00.000Z
sensor.fronius_current_l1,33.035728464,2025-02-02T14:00:00.000Z
sensor.fronius_current_l1,22.02744239477778,2025-02-02T15:00:00.000Z
sensor.fronius_current_l1,5.535149164255555,2025-02-02T16:00:00.000Z
sensor.fronius_current_l1,1.1254934545000002,2025-02-02T17:00:00.000Z
sensor.fronius_current_l1,0.0019986917999999998,2025-02-02T18:00:00.000Z
sensor.fronius_current_l1,0.0009998736,2025-02-02T19:00:00.000Z
sensor.fronius_current_l1,0,2025-02-02T20:00:00.000Z
sensor.fronius_current_l1,0,2025-02-02T21:00:00.000Z
sensor.fronius_current_l1,0.0039951892,2025-02-03T01:00:00.000Z
sensor.fronius_current_l1,0.0019986198,2025-02-03T02:00:00.000Z
sensor.fronius_current_l1,0,2025-02-03T03:00:00.000Z
sensor.fronius_current_l1,0.7328588926111111,2025-02-03T04:00:00.000Z
sensor.fronius_current_l1,2.4612334026666667,2025-02-03T05:00:00.000Z
sensor.fronius_current_l1,17.35540655525556,2025-02-03T06:00:00.000Z
sensor.fronius_current_l1,51.234341872844446,2025-02-03T07:00:00.000Z
sensor.fronius_current_l1,72.27140789188888,2025-02-03T08:00:00.000Z
sensor.fronius_current_l1,77.62943060985556,2025-02-03T09:00:00.000Z
sensor.fronius_current_l1,75.4557663803778,2025-02-03T10:00:00.000Z
sensor.fronius_current_l1,54.495654591922225,2025-02-03T11:00:00.000Z
sensor.fronius_current_l1,56.45532470458889,2025-02-03T12:00:00.000Z
sensor.fronius_current_l1,54.35650008523334,2025-02-03T13:00:00.000Z
sensor.fronius_current_l1,44.076233308333336,2025-02-03T14:00:00.000Z
sensor.fronius_current_l1,22.40551072667778,2025-02-03T15:00:00.000Z
