entity_id,state,last_changed
sensor.fronius_current_l1,24.325346,2025-05-01T11:00:00.000Z
sensor.fronius_current_l1,6.132518563,2025-05-01T12:00:00.000Z
sensor.fronius_current_l1,20.1677374,2025-05-01T13:00:00.000Z
sensor.fronius_current_l1,9.573721634,2025-05-01T14:00:00.000Z
sensor.fronius_current_l1,3.057827921,2025-05-01T15:00:00.000Z
sensor.fronius_current_l1,0,2025-05-01T16:00:00.000Z
sensor.fronius_current_l1,0.001000325,2025-05-01T17:00:00.000Z
sensor.fronius_current_l1,0,2025-05-01T18:00:00.000Z
sensor.fronius_current_l1,0,2025-05-01T19:00:00.000Z
sensor.fronius_current_l1,0.001011463,2025-05-01T21:00:00.000Z
sensor.fronius_current_l1,0.001996462,2025-05-01T22:00:00.000Z
sensor.fronius_current_l1,0,2025-05-01T23:00:00.000Z
sensor.fronius_current_l1,0,2025-05-02T00:00:00.000Z
sensor.fronius_current_l1,0.000999874,2025-05-02T01:00:00.000Z
sensor.fronius_current_l1,0.001999562,2025-05-02T02:00:00.000Z
sensor.fronius_current_l1,0,2025-05-02T03:00:00.000Z
sensor.fronius_current_l1,0,2025-05-02T04:00:00.000Z
sensor.fronius_current_l1,0.794483467,2025-05-02T05:00:00.000Z
sensor.fronius_current_l1,9.384330229,2025-05-02T06:00:00.000Z
sensor.fronius_current_l1,32.29810548,2025-05-02T07:00:00.000Z
sensor.fronius_current_l1,23.51547896,2025-05-02T08:00:00.000Z
sensor.fronius_current_l1,38.91631268,2025-05-02T09:00:00.000Z
sensor.fronius_current_l1,35.61958991,2025-05-02T10:00:00.000Z
sensor.fronius_current_l1,47.90158342,2025-05-02T11:00:00.000Z
sensor.fronius_current_l1,39.55744264,2025-05-02T12:00:00.000Z
sensor.fronius_current_l1,19.86912551,2025-05-02T13:00:00.000Z
sensor.fronius_current_l1,12.91170475,2025-05-02T14:00:00.000Z
sensor.fronius_current_l1,3.213373179,2025-05-02T15:00:00.000Z
sensor.fronius_current_l1,0,2025-05-02T16:00:00.000Z
sensor.fronius_current_l1,0,2025-05-02T17:00:00.000Z
sensor.fronius_current_l1,0.000999701,2025-05-02T20:00:00.000Z
sensor.fronius_current_l1,0,2025-05-02T21:00:00.000Z
sensor.fronius_current_l1,0.001000035,2025-05-02T22:00:00.000Z
sensor.fronius_current_l1,0,2025-05-02T23:00:00.000Z
sensor.fronius_current_l1,0,2025-05-03T00:00:00.000Z
sensor.fronius_current_l1,0.00100337,2025-05-03T01:00:00.000Z
sensor.fronius_current_l1,0,2025-05-03T02:00:00.000Z
sensor.fronius_current_l1,0.000965251,2025-05-03T03:00:00.000Z
sensor.fronius_current_l1,0.001995705,2025-05-03T04:00:00.000Z
sensor.fronius_current_l1,0.449996708,2025-05-03T05:00:00.000Z
sensor.fronius_current_l1,15.04836786,2025-05-03T06:00:00.000Z
sensor.fronius_current_l1,49.29538823,2025-05-03T07:00:00.000Z
sensor.fronius_current_l1,62.19961705,2025-05-03T08:00:00.000Z
sensor.fronius_current_l1,68.28776756,2025-05-03T09:00:00.000Z
sensor.fronius_current_l1,68.91016678,2025-05-03T10:00:00.000Z
sensor.fronius_current_l1,64.88512563,2025-05-03T11:00:00.000Z
sensor.fronius_current_l1,41.64785215,2025-05-03T12:00:00.000Z
sensor.fronius_current_l1,27.38002406,2025-05-03T13:00:00.000Z
sensor.fronius_current_l1,14.67526088,2025-05-03T14:00:00.000Z
sensor.fronius_current_l1,2.744747631,2025-05-03T15:00:00.000Z
sensor.fronius_current_l1,0.002777969,2025-05-03T16:00:00.000Z
sensor.fronius_current_l1,0,2025-05-03T17:00:00.000Z
sensor.fronius_current_l1,0,2025-05-03T18:00:00.000Z
sensor.fronius_current_l1,0.00100027,2025-05-03T19:00:00.000Z
sensor.fronius_current_l1,0,2025-05-03T20:00:00.000Z
sensor.fronius_current_l1,0,2025-05-03T21:00:00.000Z
sensor.fronius_current_l1,0.001999841,2025-05-04T01:00:00.000Z
sensor.fronius_current_l1,0,2025-05-04T02:00:00.000Z
sensor.fronius_current_l1,0,2025-05-04T03:00:00.000Z
sensor.fronius_current_l1,0.419813351,2025-05-04T05:00:00.000Z
sensor.fronius_current_l1,14.83542409,2025-05-04T06:00:00.000Z
sensor.fronius_current_l1,47.41305963,2025-05-04T07:00:00.000Z
sensor.fronius_current_l1,59.82821617,2025-05-04T08:00:00.000Z
sensor.fronius_current_l1,65.76713386,2025-05-04T09:00:00.000Z
sensor.fronius_current_l1,50.63951747,2025-05-04T10:00:00.000Z
sensor.fronius_current_l1,30.4343006,2025-05-04T11:00:00.000Z
sensor.fronius_current_l1,35.95856073,2025-05-04T12:00:00.000Z
sensor.fronius_current_l1,27.90441376,2025-05-04T13:00:00.000Z
sensor.fronius_current_l1,14.1779992,2025-05-04T14:00:00.000Z
sensor.fronius_current_l1,2.317731544,2025-05-04T15:00:00.000Z
sensor.fronius_current_l1,0.000999601,2025-05-04T16:00:00.000Z
sensor.fronius_current_l1,0.001999661,2025-05-04T17:00:00.000Z
sensor.fronius_current_l1,0,2025-05-04T18:00:00.000Z
sensor.fronius_current_l1,0.000960574,2025-05-04T19:00:00.000Z
sensor.fronius_current_l1,0.0030006,2025-05-04T20:00:00.000Z
sensor.fronius_current_l1,0,2025-05-04T21:00:00.000Z
sensor.fronius_current_l1,0,2025-05-04T22:00:00.000Z
sensor.fronius_current_l1,0.001000012,2025-05-04T23:00:00.000Z
sensor.fronius_current_l1,0,2025-05-05T00:00:00.000Z
sensor.fronius_current_l1,0,2025-05-05T01:00:00.000Z
sensor.fronius_current_l1,0.000999879,2025-05-05T02:00:00.000Z
sensor.fronius_current_l1,0.00099961,2025-05-05T03:00:00.000Z
sensor.fronius_current_l1,0.001000853,2025-05-05T04:00:00.000Z
sensor.fronius_current_l1,0.449594726,2025-05-05T05:00:00.000Z
sensor.fronius_current_l1,15.06447001,2025-05-05T06:00:00.000Z
sensor.fronius_current_l1,47.32766925,2025-05-05T07:00:00.000Z
sensor.fronius_current_l1,59.54874412,2025-05-05T08:00:00.000Z
sensor.fronius_current_l1,65.72049789,2025-05-05T09:00:00.000Z
sensor.fronius_current_l1,66.35355062,2025-05-05T10:00:00.000Z
sensor.fronius_current_l1,62.36673495,2025-05-05T11:00:00.000Z
sensor.fronius_current_l1,50.41147426,2025-05-05T12:00:00.000Z
sensor.fronius_current_l1,33.07843543,2025-05-05T13:00:00.000Z
sensor.fronius_current_l1,13.49923032,2025-05-05T14:00:00.000Z
sensor.fronius_current_l1,2.289774371,2025-05-05T15:00:00.000Z
sensor.fronius_current_l1,0.000999665,2025-05-05T16:00:00.000Z
sensor.fronius_current_l1,0.000999359,2025-05-05T17:00:00.000Z
sensor.fronius_current_l1,0,2025-05-05T18:00:00.000Z
sensor.fronius_current_l1,0.000999393,2025-05-05T19:00:00.000Z
sensor.fronius_current_l1,0.000997968,2025-05-05T20:00:00.000Z
sensor.fronius_current_l1,0.000999824,2025-05-05T21:00:00.000Z
sensor.fronius_current_l1,0.001000087,2025-05-05T22:00:00.000Z
sensor.fronius_current_l1,0,2025-05-05T23:00:00.000Z
sensor.fronius_current_l1,0,2025-05-06T00:00:00.000Z
sensor.fronius_current_l1,0.465240009,2025-05-06T05:00:00.000Z
sensor.fronius_current_l1,14.68870846,2025-05-06T06:00:00.000Z
sensor.fronius_current_l1,47.82765317,2025-05-06T07:00:00.000Z
sensor.fronius_current_l1,60.5032746,2025-05-06T08:00:00.000Z
sensor.fronius_current_l1,66.70129128,2025-05-06T09:00:00.000Z
